time,velocity_kmh,accel_ms2,braking_power_kw,split_ratio,soc_battery,soc_supercap,p_battery_kw,p_supercap_kw,bat_v_terminal,bat_cycles,energy_recovered_wh
809.9000000000001,0.0,0.0,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.05636533464794,0.0774331837906189,842.6697372809753
810.0,0.0,0.0,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.06152014777332,0.0774331837906189,842.6697372809753
810.1,0.0,0.0,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.06662341276744,0.0774331837906189,842.6697372809753
810.2,0.0,0.7308941844966073,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.071675645111625,0.0774331837906189,842.6697372809753
810.3000000000001,0.26312190641877864,0.7308941844966073,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.07667735513237,0.0774331837906189,842.6697372809753
810.4000000000001,0.5262438128375573,0.7308941844966071,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.081629048052896,0.0774331837906189,842.6697372809753
810.5,0.7893657192563358,0.7308941844966073,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.08653122404422,0.0774331837906189,842.6697372809753
810.6,1.0524876256751146,0.7308941844966073,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.09138437827564,0.0774331837906189,842.6697372809753
810.7,1.3156095320938932,0.7308941844966071,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.09618900096474,0.0774331837906189,842.6697372809753
810.8000000000001,1.5787314385126716,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.10094557742695,0.0774331837906189,842.6697372809753
810.9000000000001,1.8418533449314498,0.7308941844966074,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.10565458812454,0.0774331837906189,842.6697372809753
811.0,2.104975251350229,0.7308941844966077,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.110316508715144,0.0774331837906189,842.6697372809753
811.1,2.3680971577690073,0.7308941844966071,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.11493181009985,0.0774331837906189,842.6697372809753
811.2,2.6312190641877864,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.11950095847071,0.0774331837906189,842.6697372809753
811.3000000000001,2.894340970606564,0.7308941844966071,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.12402441535786,0.0774331837906189,842.6697372809753
811.4000000000001,3.1574628770253432,0.7308941844966083,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.128502637676135,0.0774331837906189,842.6697372809753
811.5,3.4205847834441223,0.730894184496606,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.13293607777123,0.0774331837906189,842.6697372809753
811.6,3.6837066898628996,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.13732518346537,0.0774331837906189,842.6697372809753
811.7,3.9468285962816787,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.141670398102576,0.0774331837906189,842.6697372809753
811.8000000000001,4.209950502700458,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.14597216059341,0.0774331837906189,842.6697372809753
811.9000000000001,4.4730724091192355,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.15023090545933,0.0774331837906189,842.6697372809753
812.0,4.736194315538015,0.7308941844966077,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.15444706287659,0.0774331837906189,842.6697372809753
812.1,4.999316221956793,0.7308941844966077,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.15862105871968,0.0774331837906189,842.6697372809753
812.2,5.262438128375573,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.162753314604345,0.0774331837906189,842.6697372809753
812.3000000000001,5.525560034794352,0.7308941844966055,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.16684424793016,0.0774331837906189,842.6697372809753
812.4000000000001,5.788681941213128,0.7308941844966055,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.170894271922705,0.0774331837906189,842.6697372809753
812.5,6.051803847631907,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.17490379567534,0.0774331837906189,842.6697372809753
812.6,6.3149257540506865,0.7308941844966077,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.17887322419044,0.0774331837906189,842.6697372809753
812.7,6.578047660469465,0.7308941844966077,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.182802958420396,0.0774331837906189,842.6697372809753
812.8000000000001,6.841169566888245,0.7308941844966077,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.18669339530805,0.0774331837906189,842.6697372809753
812.9000000000001,7.104291473307023,0.7308941844966044,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.19054492782682,0.0774331837906189,842.6697372809753
813.0,7.367413379725799,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.19435794502041,0.0774331837906189,842.6697372809753
813.1,7.630535286144579,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.19813283204206,0.0774331837906189,842.6697372809753
813.2,7.893657192563357,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.2018699701935,0.0774331837906189,842.6697372809753
813.3000000000001,8.156779098982136,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.20556973696342,0.0774331837906189,842.6697372809753
813.4000000000001,8.419901005400916,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.20923250606564,0.0774331837906189,842.6697372809753
813.5,8.683022911819695,0.7308941844966044,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.21285864747684,0.0774331837906189,842.6697372809753
813.6,8.946144818238471,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.21644852747393,0.0774331837906189,842.6697372809753
813.7,9.209266724657251,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.220002508671044,0.0774331837906189,842.6697372809753
813.8000000000001,9.47238863107603,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.22352095005619,0.0774331837906189,842.6697372809753
813.9000000000001,9.735510537494807,0.7308941844966066,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.227004207027484,0.0774331837906189,842.6697372809753
814.0,9.998632443913586,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.23045263142907,0.0774331837906189,842.6697372809753
814.1,10.261754350332366,0.7308941844966088,0.0,0.5,0.7548663675812372,0.9500898037765637,0.0,0.0,41.23386657158663,0.0774331837906189,842.6697372809753
